Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
531679,B005K4Q34S,AH1QYCY9W98C5,Hawaii Vet,0,0,4,1351036800,K -Cup Cappuccino,This is a product that we will use again as it was a quick way to create a drink that satisfied the need for a casual cup of refreshment.,2
531959,B005K4Q34S,A3LR4FKPQO0ZJA,TEKY,0,0,5,1319673600,YUMMY,ABSOLUTELY DELICIOUS!!!  CREAMY...NOT TOO SWEET...SUBTLE FRENCH VANILLA FLAVOR.....YUMMY. HAVE HAD A 24 CT BOX IN OUR OFFICE FOR A WEEK AND THEY'RE NEARLY GONE. EVERYBODY LOVES IT.,2
531692,B005K4Q34S,AO7L9S511TNAC,Marlowe,0,0,5,1350086400,4Star all the way,If you think nothing beats a great cup of cofee in the AM you need to try Grove City Square Cappuccino.Just a greaaat way to start the day.,2
531843,B005K4Q34S,A2X59KUO8Z5JUB,Dink's mom,0,0,5,1329782400,DELICIOUS!,"There's only one word to describe this.............. Yummy!  You won't be disappointed if you love latte type drinks.  It is a ""sweet"" drink.",2
531683,B005K4Q34S,A2D9UWGVKD8IXK,RoseMarie,0,0,5,1350691200,delicious,If you like flavored coffee these are a real treat!  They are a great afternoon pick me upper and the price is right!,2
531810,B005K4Q34S,ACNOKEZBIF2G1,Sherry,0,0,5,1331683200,Love these cappuccino k-cups,"Having received a new Keurig brewer during the holidays, I was disappointed that the company no longer carries cappuccino cups. Voila! Amazon & Grove Square to the rescue. Good flavor and value. Signed up for automatic delivery, too.",2
532110,B005K4Q34S,ATM08RA8FHNPR,BethT,2,2,5,1323216000,Great taste!,"I absolutely love this cappuccino! I had my doubts, but they were proved wrong! I myself have a sweet tooth and I was worried that this product would taste too much like coffee and not enough like a cappuccino. But thankfully, I was worng and it had the right blend of both. I had 2 cups the first day I bought it! Shared it with my family, they loved it too!",2
532141,B005K4Q34S,A495L3ZT9608L,DISCUSMAXIMUS,1,1,1,1336521600,WASTE OF A K-CUP,This product just a repackaged instant coffee sold a higher price.  I could get the same results adding a bulk mix to hot water.  I did not buy a Keurig Machine to make instant coffee.,0
532124,B005K4Q34S,A2X26F9R0NM2ZR,amy,1,1,1,1341705600,"Awfull, Awfull, Awfull","I have never tasted something so awfull in my life! I like gas station cappuccino, I have no problem w/it. But, this cappuccino has something wrong w/it. It's disgusting and I'm sure I won't be able to return it!",0
531612,B005K4Q34S,A1LR5HPNQLH4RI,Jim Viviano,1,1,1,1329264000,very weak!,"don't bother! bet you couldn't tell the difference between this and hot water if your eyes were closed. well, maybe the water would have a taste!",0
531816,B005K4Q34S,A11Z5RLFUV9MNT,Kansas,5,5,1,1329264000,Wish I had read the reviews,Was so excited to see Cappuccino Cups offered by Amazon....after one sip of this stuff I knew that something was wrong.  It would have been very helpful for there to have been a warning on the box that it contained sucrolose...which is a substance that I do not wish to put into my body.  Very disappointed in this product.,0
532018,B005K4Q34S,A2EQG32D8F4VJ4,D. Demers,0,1,5,1349395200,A Great Find,"Just what I was looking for, a rich and creamy coffee with a smooth taste. No creamer needed. Would love to have it in more flavors but caramel is definetly yummy!",2
531681,B005K4Q34S,AJ5XWPOIPOKFB,Anna P. Araujo,0,0,5,1350864000,Delicious!,"The flavor is rich, sweet and you do not need to add anything to it. It has sugar and cream already in it...just pour and enjoy it as is!",2
532121,B005K4Q34S,A3B5E4KBU6WEGJ,jjs,1,1,3,1347321600,Taste not excellent,"I bought this item, but would not buy it again.  I have bought this in other brands that were better. This has an after taste, a little like plastic. I was very dissappointed.",1
531850,B005K4Q34S,A3SK6YLA9PYG4O,JoAnna,0,0,5,1329177600,I love Grove Square French Vanilla Cappuccino!,I have tried several different brands of French Vanilla Cappuccino. But when I tried Grove Square French Vanilla<br />Cappuccino it was the best I have ever tasted!,2
532092,B005K4Q34S,A3JR4DN5QI6GQY,"Sharon A. Brown ""Bluevelvet205""",0,2,5,1345420800,Hard to find.,Had not been able to find this cappuccino since I moved 3 mos. ago.  Finally got on Amazon and found it. LOVE this flavor and my friends love to sit around the table & talk while we're enjoying it. It gets my day started off right!,2
531707,B005K4Q34S,AKGG1DDHNA7XW,Bud,113,127,1,1327363200,Ingredients,"Ingredient: Partially Hydrogenated Vegetable Oil (may contain coconut, soybean, sunflower, palm and/or canola), Sugar, Corn Syrup Solids, Instant Coffee, Sodium Caseinate, Salt, Natural and Artificial Flavors, Cocoa (processed with alkali), Dipotassium Phosphate, Cornstarch, Mono- and Diglycerides, Silicon Dioxide, Soy Lecithin, Artificial Color, ""Sucralose"".",0
532134,B005K4Q34S,A1IIOT12XJ3OGA,"terryjane ""haltjv""",1,1,1,1339286400,HORRIBLE HORRIBLE PRODUCT - YUCK!!!!,"Horrible product! Tried one and had to throw the other 23 out! What a waste of money!! If I could rate it a minus star, I would.",0
531661,B005K4Q34S,A40KM69R8SPAK,Dr. Kahn,2,3,1,1348876800,Not worth it,"I have tried several coffee k-cups. From Starbucks to Moonlight coffee...virtually every kcup<br />This coffee tastes more like chemicals. No wonder the price is so low.<br /><br />Do not buy this Coffee -- sorry to say !!!  The worst coffee i ever bought and the biggest mistake i did that I bought several ones.... If anyone needs the chemical coffee , i am willing to sell it out for 50% less price",0
531754,B005K4Q34S,AHGYQEFZCA0YX,Paul,0,0,4,1337817600,Sweet tooth coffee drinker will love it!,"I purchase a wide variety of k cups for the office staff. This is a favorite amount those who like sweet, flavored coffee. I know it's instant, but those who like it, like it a lot!",2
531977,B005K4Q34S,A37PZR0SRYF6LW,"Bonnielu ""Bonnielu""",1,2,5,1344211200,Awesome Beverage,"I bought the Keurig for my husband who really did not want it.  I don't drink coffee but love, love gadgets.  So order to enjoy my new GADGET I had to find something to make.  I found Grove Square Cappuccino by accident.  I add some whipped cream on the top and what I end up with is a heavenly dessert that has none of the bitter taste of coffee.  I also bought the French Vanilla version and decided I liked it so much that I am on a monthly plan.  For anyone who loves flavored drinks this is perfect.  And my hubby finally came around and uses the Keurig for his coffee.  He does not use this drink since it does not have a coffee taste, thank goodness.<br /><br />I have been watching negatives and positives.  It is all a matter of preference and taste.  I happen to love this coffee because it is sweet and does not taste like coffee.  I simply hate coffee and this is a way to enjoy the Keurig and share some time with my husband who does drink coffee.  As for the additives... welcome to this world of the 21st century!  It satifies my sweet tooth and keeps me from eating cake, cookies, pie and ice cream.  So Grove Square bring it on.",2
531723,B005K4Q34S,A1B4RVDPHBWREL,Ma-nus Gray,0,0,5,1341532800,Great Deal,Ordered on Sunday and arrived on Monday. WOW. We will purchase again and maybe try a different flavor next time.,2
531954,B005K4Q34S,A346IK1LCGFCZ3,clutegirl,0,0,5,1321228800,Cappuccino Carmel K-cups,"This makes wonderful ice coffee...I have shared it with friends and everyone loves it. I know there have been comments that it is instant coffee but who cares when you have something that tastes good, and is so much cheaper then going to a coffee bar and paying $5 for an iced cappuccino...",2
532120,B005K4Q34S,ACKL9YS8B67QN,"Misty Kelm ""Movie Queen""",1,1,1,1349049600,Coffee was old and in a big clump,"This coffee arrived fast but when I went to shake the cup it was a big hard ball... they were all like that, I guess they are old and almost expired...This item is non returnable so I am just out the money. Don't buy from this seller.",0
531608,B005K4Q34S,AJ3L5J7GN09SV,Hazel,1,1,2,1331424000,Excellent products,"I bought the Grove Square hazelnut cappuccino k-cups, not expecting too much.  What a pleasant surprise when I tasted that cup of coffee, it surprised even me, a harsh critic of cappuccino.  It can be compared to the expensive cappuccino that I buy at the specialty coffee shops around town.  Hey, send me some more, I've got guests coming and want to impress them.",0
531737,B005K4Q34S,A3Q60ADOCQ9SQC,SANDRA E. KIMBEL,0,0,5,1340409600,great tasting capuccino,"this capuccino is very smooth and tastes great.  use the lower water amount for a richer, fuller flavor  but i like it with 10 ounces of hot water.  great alternative to very expensive store bought  capuccino.  french vanilla is excellent also",2
532005,B005K4Q34S,A3U1924R9ARIMY,"Kulsum J. Hafeez ""MakeupJunkie""",1,2,1,1320969600,GAS STATION COFFEE!,"These cappucino k-cups are truly awful. I pre-ordered this one as well as the french vanilla one and they are both horrible. The consistency, taste, and smell are exactly like the cappucino you get out of those machines at the gas station. Don't bother, there are way better k-cups out there...the green mountain espresso one and the gloria jean cappucino ones are much better. Yes you have to mix your own milk in, but you can get creative and get a cheap foamer to use with different flavored creamers. Way better.",0
531616,B005K4Q34S,A2QO7WEZM1UDL,Becky,1,1,5,1327449600,LOVE!!!,My husband and I LOVE this French Vanilla Cappuccino.  Sooo glad I didn't listen to some of the reviews and took the plunge and bought it.,2
531759,B005K4Q34S,A3SV2J54PZER9C,"Richard E. Morse ""The Mixer""",0,0,5,1336348800,Flavored coffees at their best,Excellent flavored coffee. Medium brew setting is perfect. I have non-coffee drinkers enjoying this particular brew. The price is right also. It is one of the least expensive brews on the market that don't disappoint the drinker.,2
531802,B005K4Q34S,A15DMJJSZ6EU3Q,QualityOverQty,0,0,4,1332201600,Yummy!!  Addicted!!,"I love this cappuccino for my Keurig!  It is the only product I use with it.  I just wish they would come out with more flavors, like White Chocolate Mocha, or something.",2
531783,B005K4Q34S,A7L60X4U75U3J,Java Mama,0,0,5,1334188800,Great deal for a cappuccino,"I make these on the small cup setting and they are yummy, but not a suitable replacement for a good cup of coffee.  I bought them for my 11 year old daughter and they work perfectly because you don't need to add any sugar or cream.",2
531907,B005K4Q34S,A1MFFOE8E33GFE,carol,0,0,4,1325462400,easy and good,this is very good tasting and a treat for me. and if i do not want to plug in my keruig maker all i need is hot water,2
531884,B005K4Q34S,A3EJB4FEO575QZ,Jillianne Cosme,0,0,5,1326931200,Delicious Cappucino on the go!!,"I bought this capuccino for my husband and he loves it so much, that I decided to try it. I dont like Hazelnut but I like this one alot no need to add sugar or anything great for on the go!",2
532132,B005K4Q34S,A3QTB9QHONTAHU,A.P.,1,1,1,1340496000,Read the other reviews and *Stay Away*,"I should have trusted the other reviews and stayed away from this. Some reviewers compare this to gas station machine cappuccino but I have had way better ""cappuccinos"" from gas station machines than this.<br /><br />Edit (10/9/2012) : I now see a ton of 5 star reviews in the last month or two for this trash! The surprise is that all of them are ""Amazon Verified Purchase"" and most of them are the only review the purchaser has written. If this isn't a case of cooked up reviews, I don't know what is!!",0
